ITEM,BID,OLDCN,NEWCN,TITLE,AUTHOR,BRANCHCODE,LOCCODE
21982318668112,72622,E RAY - BEGINNING TO READ,ER RAY,Squirrels on skis /,"Ray, J. Hamilton",MYE,EPRDR
21982021959188,33483,E REG - BEGINNING TO READ,ER REG,Good food /,"Regier, DeMar, 1928-",WAL,EPRDR
21982031721248,80411,E REY - BEGINNING TO READ,ER REY,Curious George librarian for a day /,"Tibbott, Julie",MID,EPRDR
21982318524901,139893,E REY - BEGINNING TO READ,ER REY,Mother's Day surprise /,"Krones, C. A.",CBA,EPRDR
21982318524950,139893,E REY - BEGINNING TO READ,ER REY,Mother's Day surprise /,"Krones, C. A.",CBA,EPRDR
21982318524968,139893,E REY - BEGINNING TO READ,ER REY,Mother's Day surprise /,"Krones, C. A.",CBA,EPRDR
21982318524893,139893,E REY - BEGINNING TO READ,ER REY,Mother's Day surprise /,"Krones, C. A.",URL,EPRDR
21982318524935,139893,E REY - BEGINNING TO READ,ER REY,Mother's Day surprise /,"Krones, C. A.",MID,EPRDR
21982318524943,139893,E REY - BEGINNING TO READ,ER REY,Mother's Day surprise /,"Krones, C. A.",URL,EPRDR
21982318524919,139893,E REY - BEGINNING TO READ,ER REY,Mother's Day surprise /,"Krones, C. A.",WAL,EPRDR
21982028354433,80411,E REY - BEGINNING TO READ,ER REY,Curious George librarian for a day /,"Tibbott, Julie",URL,EPRDR
21982028354458,80411,E REY - BEGINNING TO READ,ER REY,Curious George librarian for a day /,"Tibbott, Julie",URL,EPRDR
21982028354474,80411,E REY - BEGINNING TO READ,ER REY,Curious George librarian for a day /,"Tibbott, Julie",URL,EPRDR
21982028354508,80411,E REY - BEGINNING TO READ,ER REY,Curious George librarian for a day /,"Tibbott, Julie",URL,EPRDR
21982028354524,80411,E REY - BEGINNING TO READ,ER REY,Curious George librarian for a day /,"Tibbott, Julie",URL,EPRDR
21982028354466,80411,E REY - BEGINNING TO READ,ER REY,Curious George librarian for a day /,"Tibbott, Julie",WAL,EPRDR
21982318995218,80414,E REY - BEGINNING TO READ,ER REY,A home for honeybees /,"Tibbott, Julie",BRU,EPRDR
21982028354581,80414,E REY - BEGINNING TO READ,ER REY,A home for honeybees /,"Tibbott, Julie",CBA,EPRDR
21982020192443,71513,E REY - BEGINNING TO READ,ER REY,Curious George builds an igloo /,"Zappy, Erica",CBA,EPRDR
21982020192492,71513,E REY - BEGINNING TO READ,ER REY,Curious George builds an igloo /,"Zappy, Erica",CBA,EPRDR
21982020192500,71513,E REY - BEGINNING TO READ,ER REY,Curious George builds an igloo /,"Zappy, Erica",URL,EPRDR
21982028354482,80411,E REY - BEGINNING TO READ,ER REY,Curious George librarian for a day /,"Tibbott, Julie",BKE,EPRDR
21982028354516,80411,E REY - BEGINNING TO READ,ER REY,Curious George librarian for a day /,"Tibbott, Julie",CBA,EPRDR
21982318524927,139893,E REY - BEGINNING TO READ,ER REY,Mother's Day surprise /,"Krones, C. A.",BKE,EPRDR
21982318524976,139893,E REY - BEGINNING TO READ,ER REY,Mother's Day surprise /,"Krones, C. A.",BKE,EPRDR
21982024024063,40217,E RIES - BEGINNING TO READ,ER RIES,"Good dog, Aggie! /","Ries, Lori",URL,EPRDR
21982024101556,48936,E RIES - BEGINNING TO READ,ER RIES,Aggie the brave /,"Ries, Lori",TRL,EPRDR
21982318817636,153238,E RILEY - BEGINNING TO READ,ER RILEY,Jing's family /,"Riley, Elliot",URL,EPRDR
21982318817651,153239,E RILEY - BEGINNING TO READ,ER RILEY,Levi's family /,"Riley, Elliot",CBA,EPRDR
21982318817644,153239,E RILEY - BEGINNING TO READ,ER RILEY,Levi's family /,"Riley, Elliot",URL,EPRDR
21982318817677,153239,E RILEY - BEGINNING TO READ,ER RILEY,Levi's family /,"Riley, Elliot",URL,EPRDR
21982318817669,153239,E RILEY - BEGINNING TO READ,ER RILEY,Levi's family /,"Riley, Elliot",WAL,EPRDR
21982318817776,153240,E RILEY - BEGINNING TO READ,ER RILEY,Mia's family /,"Riley, Elliot",URL,EPRDR
21982318817800,153240,E RILEY - BEGINNING TO READ,ER RILEY,Mia's family /,"Riley, Elliot",URL,EPRDR
21982318817792,153240,E RILEY - BEGINNING TO READ,ER RILEY,Mia's family /,"Riley, Elliot",WAL,EPRDR
21982318817883,153241,E RILEY - BEGINNING TO READ,ER RILEY,Miguel's family /,"Riley, Elliot",BRU,EPRDR
21982318817818,153241,E RILEY - BEGINNING TO READ,ER RILEY,Miguel's family /,"Riley, Elliot",CBA,EPRDR
21982318817875,153241,E RILEY - BEGINNING TO READ,ER RILEY,Miguel's family /,"Riley, Elliot",EMM,EPRDR
21982318817834,153241,E RILEY - BEGINNING TO READ,ER RILEY,Miguel's family /,"Riley, Elliot",POR,EPRDR
21982318817859,153241,E RILEY - BEGINNING TO READ,ER RILEY,Miguel's family /,"Riley, Elliot",URL,EPRDR
21982318817826,153241,E RILEY - BEGINNING TO READ,ER RILEY,Miguel's family /,"Riley, Elliot",WAL,EPRDR
21982318817842,153241,E RILEY - BEGINNING TO READ,ER RILEY,Miguel's family /,"Riley, Elliot",WAL,EPRDR
21982318817867,153241,E RILEY - BEGINNING TO READ,ER RILEY,Miguel's family /,"Riley, Elliot",WAL,EPRDR
21982318817891,153241,E RILEY - BEGINNING TO READ,ER RILEY,Miguel's family /,"Riley, Elliot",WAL,EPRDR
21982318817909,153245,E RILEY - BEGINNING TO READ,ER RILEY,Sonya's family /,"Riley, Elliot",MYE,EPRDR
21982318817917,153245,E RILEY - BEGINNING TO READ,ER RILEY,Sonya's family /,"Riley, Elliot",URL,EPRDR
21982318817925,153245,E RILEY - BEGINNING TO READ,ER RILEY,Sonya's family /,"Riley, Elliot",URL,EPRDR
21982318817933,153245,E RILEY - BEGINNING TO READ,ER RILEY,Sonya's family /,"Riley, Elliot",URL,EPRDR
21982318817602,153238,E RILEY - BEGINNING TO READ,ER RILEY,Jing's family /,"Riley, Elliot",MYE,EPRDR
21982318817610,153238,E RILEY - BEGINNING TO READ,ER RILEY,Jing's family /,"Riley, Elliot",BKE,EPRDR
21982318817628,153238,E RILEY - BEGINNING TO READ,ER RILEY,Jing's family /,"Riley, Elliot",CBA,EPRDR
21982011125402,17565,E ROB - BEGINNING TO READ,ER ROB,Addie runs away /,"Robins, Joan",WAL,EPRDR
21982024398756,41327,E ROBE - BEGINNING TO READ,ER ROBE,Beth's job /,"Roberts, Carole",URL,EPRDR
21982024398863,41327,E ROBE - BEGINNING TO READ,ER ROBE,Beth's job /,"Roberts, Carole",URL,EPRDR
21982028834004,99118,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Birthday mice! /,"Roberts, Bethany",CBA,EPRDR
21982028833972,99118,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Birthday mice! /,"Roberts, Bethany",TRL,EPRDR
21982028833980,99118,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Birthday mice! /,"Roberts, Bethany",WAL,EPRDR
21982028834160,99120,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Christmas mice! /,"Roberts, Bethany",BKE,EPRDR
21982028834186,99120,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Christmas mice! /,"Roberts, Bethany",URL,EPRDR
21982028834152,99120,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Christmas mice! /,"Roberts, Bethany",TRL,EPRDR
21982028834145,99120,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Christmas mice! /,"Roberts, Bethany",TRL,EPRDR
21982028834111,99120,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Christmas mice! /,"Roberts, Bethany",URL,EPRDR
21982028834194,99120,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Christmas mice! /,"Roberts, Bethany",URL,EPRDR
21982028834178,99120,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Christmas mice! /,"Roberts, Bethany",CBA,EPRDR
21982028834202,99121,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Easter mice! /,"Roberts, Bethany",CBA,EPRDR
21982028834277,99121,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Easter mice! /,"Roberts, Bethany",CBA,EPRDR
21982028834251,99121,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Easter mice! /,"Roberts, Bethany",MYE,EPRDR
21982028834236,99121,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Easter mice! /,"Roberts, Bethany",TRL,EPRDR
21982028834228,99121,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Easter mice! /,"Roberts, Bethany",URL,EPRDR
21982028834269,99121,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Easter mice! /,"Roberts, Bethany",URL,EPRDR
21982028834244,99121,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Easter mice! /,"Roberts, Bethany",WAL,EPRDR
21982028834285,99121,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Easter mice! /,"Roberts, Bethany",WAL,EPRDR
21982028834293,99121,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Easter mice! /,"Roberts, Bethany",WAL,EPRDR
21982028834491,99123,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Fourth of July mice! /,"Roberts, Bethany",BKE,EPRDR
21982028834509,99123,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Fourth of July mice! /,"Roberts, Bethany",CBA,EPRDR
21982028834541,99123,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Fourth of July mice! /,"Roberts, Bethany",CBA,EPRDR
21982028834525,99123,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Fourth of July mice! /,"Roberts, Bethany",MID,EPRDR
21982028834475,99123,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Fourth of July mice! /,"Roberts, Bethany",TRL,EPRDR
21982028834517,99123,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Fourth of July mice! /,"Roberts, Bethany",URL,EPRDR
21982028834566,99126,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Halloween mice! /,"Roberts, Bethany",BKE,EPRDR
21982028834632,99126,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Halloween mice! /,"Roberts, Bethany",CBA,EPRDR
21982028834640,99126,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Halloween mice! /,"Roberts, Bethany",CBA,EPRDR
21982028834624,99126,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Halloween mice! /,"Roberts, Bethany",URL,EPRDR
21982028834590,99126,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Halloween mice! /,"Roberts, Bethany",URL,EPRDR
21982028834582,99126,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Halloween mice! /,"Roberts, Bethany",WAL,EPRDR
21982028834616,99126,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Halloween mice! /,"Roberts, Bethany",WAL,EPRDR
21982029760711,99141,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Thanksgiving mice! /,"Roberts, Bethany",BKE,EPRDR
21982029760737,99141,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Thanksgiving mice! /,"Roberts, Bethany",CBA,EPRDR
21982029760703,99141,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Thanksgiving mice! /,"Roberts, Bethany",TRL,EPRDR
21982029760653,99141,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Thanksgiving mice! /,"Roberts, Bethany",URL,EPRDR
21982029760679,99141,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Thanksgiving mice! /,"Roberts, Bethany",URL,EPRDR
21982029760729,99141,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Thanksgiving mice! /,"Roberts, Bethany",URL,EPRDR
21982029760695,99141,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Thanksgiving mice! /,"Roberts, Bethany",WAL,EPRDR
21982029760687,99141,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Thanksgiving mice! /,"Roberts, Bethany",CBA,EPRDR
21982028833998,99118,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Birthday mice! /,"Roberts, Bethany",CBA,EPRDR
21982028833964,99118,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Birthday mice! /,"Roberts, Bethany",BRU,EPRDR
21982028833923,99118,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Birthday mice! /,"Roberts, Bethany",BKE,EPRDR
21982028833956,99118,E ROBERTS - BEGINNING TO READ,ER ROBERTS,Birthday mice! /,"Roberts, Bethany",BRU,EPRDR
21982020538405,30549,E ROXB - BEGINNING TO READ,ER ROXB,Ted's shed /,"Roxbee Cox, Phil",BKE,EPRDR
21982020538447,30549,E ROXB - BEGINNING TO READ,ER ROXB,Ted's shed /,"Roxbee Cox, Phil",URL,EPRDR
21982005492990,552,E RUELLE -  BEGINNING TO READ,ER RUELLE,The Thanksgiving beast feast /,"Ruelle, Karen Gray",URL,EPRDR
21982005492743,552,E RUELLE -  BEGINNING TO READ,ER RUELLE,The Thanksgiving beast feast /,"Ruelle, Karen Gray",URL,EPRDR
21982028286650,1904,E RUELLE - BEGINNING TO READ,ER RUELLE,Snow valentines /,"Ruelle, Karen Gray",CBA,EPRDR
21982028286668,1904,E RUELLE - BEGINNING TO READ,ER RUELLE,Snow valentines /,"Ruelle, Karen Gray",WAL,EPRDR
21982028286643,1904,E RUELLE - BEGINNING TO READ,ER RUELLE,Snow valentines /,"Ruelle, Karen Gray",CBA,EPRDR
21982028286676,1904,E RUELLE - BEGINNING TO READ,ER RUELLE,Snow valentines /,"Ruelle, Karen Gray",CBA,EPRDR
21982028286684,1904,E RUELLE - BEGINNING TO READ,ER RUELLE,Snow valentines /,"Ruelle, Karen Gray",WAL,EPRDR
21982022103067,59381,E RYAN - BEGINNING TO READ,ER RYAN,Top dog /,"Ryan, Anne Marie",WAL,EPRDR
21982027107642,59378,E RYAN - BEGINNING TO READ,ER RYAN,A duck in luck /,"Ryan, Anne Marie",WAL,EPRDR
21982027103195,59381,E RYAN - BEGINNING TO READ,ER RYAN,Top dog /,"Ryan, Anne Marie",WAL,EPRDR
21982029172370,105951,E RYAN - BEGINNING TO READ,ER RYAN,"Yo ho ho, Halloween! /","Ryan, Pam Munoz",POR,EPRDR
21982029172404,105951,E RYAN - BEGINNING TO READ,ER RYAN,"Yo ho ho, Halloween! /","Ryan, Pam Munoz",URL,EPRDR
21982029172412,105951,E RYAN - BEGINNING TO READ,ER RYAN,"Yo ho ho, Halloween! /","Ryan, Pam Munoz",URL,EPRDR
21982029172388,105951,E RYAN - BEGINNING TO READ,ER RYAN,"Yo ho ho, Halloween! /","Ryan, Pam Munoz",WAL,EPRDR
21982028429037,78348,E RYAN - BEGINNING TO READ,ER RYAN,Tony Baloney : buddy trouble /,"Ryan, Pam Mun?oz",MID,EPRDR
21982028429003,78348,E RYAN - BEGINNING TO READ,ER RYAN,Tony Baloney : buddy trouble /,"Ryan, Pam Mun?oz",WAL,EPRDR
21982028505778,87105,E RYAN - BEGINNING TO READ,ER RYAN,Pen pal /,"Ryan, Pam Munoz",BRU,EPRDR
21982028505745,87105,E RYAN - BEGINNING TO READ,ER RYAN,Pen pal /,"Ryan, Pam Munoz",CBA,EPRDR
21982028505760,87105,E RYAN - BEGINNING TO READ,ER RYAN,Pen pal /,"Ryan, Pam Munoz",CBA,EPRDR
21982028505786,87105,E RYAN - BEGINNING TO READ,ER RYAN,Pen pal /,"Ryan, Pam Munoz",EMM,EPRDR
21982028505752,87105,E RYAN - BEGINNING TO READ,ER RYAN,Pen pal /,"Ryan, Pam Munoz",MYE,EPRDR
21982028505737,87105,E RYAN - BEGINNING TO READ,ER RYAN,Pen pal /,"Ryan, Pam Munoz",URL,EPRDR
21982030307304,70819,E RYAN - BEGINNING TO READ,ER RYAN,Tony Baloney : school rules /,"Ryan, Pam Mun?oz",CBA,EPRDR
21982030307320,70819,E RYAN - BEGINNING TO READ,ER RYAN,Tony Baloney : school rules /,"Ryan, Pam Mun?oz",CBA,EPRDR
21982030307346,70819,E RYAN - BEGINNING TO READ,ER RYAN,Tony Baloney : school rules /,"Ryan, Pam Mun?oz",CBA,EPRDR
21982030307353,70819,E RYAN - BEGINNING TO READ,ER RYAN,Tony Baloney : school rules /,"Ryan, Pam Mun?oz",MID,EPRDR
21982030307296,70819,E RYAN - BEGINNING TO READ,ER RYAN,Tony Baloney : school rules /,"Ryan, Pam Mun?oz",TRL,EPRDR
21982027107444,59377,E RYAN - BEGINNING TO READ,ER RYAN,The best gift /,"Ryan, Anne Marie",MID,EPRDR
21982027107527,59377,E RYAN - BEGINNING TO READ,ER RYAN,The best gift /,"Ryan, Anne Marie",URL,EPRDR
21982027107717,59377,E RYAN - BEGINNING TO READ,ER RYAN,The best gift /,"Ryan, Anne Marie",URL,EPRDR
21982027107675,59378,E RYAN - BEGINNING TO READ,ER RYAN,A duck in luck /,"Ryan, Anne Marie",CBA,EPRDR
21982027107634,59378,E RYAN - BEGINNING TO READ,ER RYAN,A duck in luck /,"Ryan, Anne Marie",URL,EPRDR
21982027107709,59378,E RYAN - BEGINNING TO READ,ER RYAN,A duck in luck /,"Ryan, Anne Marie",URL,EPRDR
21982027107725,59378,E RYAN - BEGINNING TO READ,ER RYAN,A duck in luck /,"Ryan, Anne Marie",URL,EPRDR
21982027103161,59381,E RYAN - BEGINNING TO READ,ER RYAN,Top dog /,"Ryan, Anne Marie",URL,EPRDR
21982021514579,256787,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and Annie's good move : the eighteenth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982021006956,256789,E RYLANT - BEGINNING TO READ,ER RYLANT,Poppleton forever /,"Rylant, Cynthia",MID,EPRDR
21982006304863,250761,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the starry night : the seventeenth book of their adventures /,"Rylant, Cynthia",BKE,EPRDR
21982020221127,250761,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the starry night : the seventeenth book of their adventures /,"Rylant, Cynthia",MYE,EPRDR
21982031694866,250761,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the starry night : the seventeenth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982005787274,147282,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the sneaky crackers : the sixteenth book of their adventures /,"Rylant, Cynthia",MYE,EPRDR
21982008988572,138677,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby pick the pears /,"Rylant, Cynthia",POR,EPRDR
21982020224998,138677,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby pick the pears /,"Rylant, Cynthia",URL,EPRDR
21982021514900,138677,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby pick the pears /,"Rylant, Cynthia",URL,EPRDR
21982009056395,138677,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby pick the pears /,"Rylant, Cynthia",WAL,EPRDR
21982031721891,138677,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby pick the pears /,"Rylant, Cynthia",WAL,EPRDR
21982005475904,197214,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby row the boat /,"Rylant, Cynthia",BKE,EPRDR
21982009057674,197214,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby row the boat /,"Rylant, Cynthia",MYE,EPRDR
21982005476118,197214,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby row the boat /,"Rylant, Cynthia",URL,EPRDR
21982031694122,197214,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby row the boat /,"Rylant, Cynthia",WAL,EPRDR
21982008990594,197153,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby fly the plane /,"Rylant, Cynthia",URL,EPRDR
21982005477231,197153,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby fly the plane /,"Rylant, Cynthia",URL,EPRDR
21982031694023,197153,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby fly the plane /,"Rylant, Cynthia",URL,EPRDR
21982021035955,197153,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby fly the plane /,"Rylant, Cynthia",WAL,EPRDR
21982031694908,3187,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the bedtime thumps : the ninth book of their adventures /,"Rylant, Cynthia",MID,EPRDR
21982016205340,3187,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the bedtime thumps : the ninth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982021086578,17271,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge get the cold shivers : the seventh book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982009055744,256526,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby toot the horn /,"Rylant, Cynthia",MYE,EPRDR
21982009057419,256526,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby toot the horn /,"Rylant, Cynthia",POR,EPRDR
21982020221978,256526,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby toot the horn /,"Rylant, Cynthia",URL,EPRDR
21982021616622,256526,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby toot the horn /,"Rylant, Cynthia",WAL,EPRDR
21982020224949,256787,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and Annie's good move : the eighteenth book of their adventures /,"Rylant, Cynthia",CBA,EPRDR
21982031694833,256787,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and Annie's good move : the eighteenth book of their adventures /,"Rylant, Cynthia",CBA,EPRDR
21982015883162,256787,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and Annie's good move : the eighteenth book of their adventures /,"Rylant, Cynthia",MYE,EPRDR
21982015883196,256787,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and Annie's good move : the eighteenth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982020224931,256787,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and Annie's good move : the eighteenth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982006619625,256787,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and Annie's good move : the eighteenth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982020212936,97910,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby walk the dog /,"Rylant, Cynthia",CBA,EPRDR
21982031694296,97910,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby walk the dog /,"Rylant, Cynthia",URL,EPRDR
21982006563898,147272,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the family trees : the fifteenth book of their adventures /,"Rylant, Cynthia",CBA,EPRDR
21982020225458,147272,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the family trees : the fifteenth book of their adventures /,"Rylant, Cynthia",MYE,EPRDR
21982020225466,147272,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the family trees : the fifteenth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982015884749,147272,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the family trees : the fifteenth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982009056700,147282,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the sneaky crackers : the sixteenth book of their adventures /,"Rylant, Cynthia",MID,EPRDR
21982030565604,75301,E RYLANT - BEGINNING TO READ,ER RYLANT,Brownie & Pearl hit the hay /,"Rylant, Cynthia",EMM,EPRDR
21982030565612,75301,E RYLANT - BEGINNING TO READ,ER RYLANT,Brownie & Pearl hit the hay /,"Rylant, Cynthia",URL,EPRDR
21982030565638,75302,E RYLANT - BEGINNING TO READ,ER RYLANT,Brownie & Pearl see the sights /,"Rylant, Cynthia",CBA,EPRDR
21982030565620,75302,E RYLANT - BEGINNING TO READ,ER RYLANT,Brownie & Pearl see the sights /,"Rylant, Cynthia",POR,EPRDR
21982030565539,74982,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the wedding day : the thirteenth book of their adventures /,"Rylant, Cynthia",BRU,EPRDR
21982030565588,74982,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the wedding day : the thirteenth book of their adventures /,"Rylant, Cynthia",BRU,EPRDR
21982030565554,74982,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the wedding day : the thirteenth book of their adventures /,"Rylant, Cynthia",EMM,EPRDR
21982030565505,74982,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the wedding day : the thirteenth book of their adventures /,"Rylant, Cynthia",MID,EPRDR
21982030565521,74982,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the wedding day : the thirteenth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982030565596,74982,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the wedding day : the thirteenth book of their adventures /,"Rylant, Cynthia",CBA,EPRDR
21982030207363,77686,E RYLANT - BEGINNING TO READ,ER RYLANT,Brownie & Pearl step out /,"Rylant, Cynthia",TRL,EPRDR
21982030207355,77686,E RYLANT - BEGINNING TO READ,ER RYLANT,Brownie & Pearl step out /,"Rylant, Cynthia",URL,EPRDR
21982030207371,77686,E RYLANT - BEGINNING TO READ,ER RYLANT,Brownie & Pearl step out /,"Rylant, Cynthia",URL,EPRDR
21982030207348,77686,E RYLANT - BEGINNING TO READ,ER RYLANT,Brownie & Pearl step out /,"Rylant, Cynthia",WAL,EPRDR
21982030545762,77055,E RYLANT - BEGINNING TO READ,ER RYLANT,Brownie & Pearl get dolled up /,"Rylant, Cynthia",CBA,EPRDR
21982030545564,77055,E RYLANT - BEGINNING TO READ,ER RYLANT,Brownie & Pearl get dolled up /,"Rylant, Cynthia",EMM,EPRDR
21982020021840,72429,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby drop the ball /,"Rylant, Cynthia",BKE,EPRDR
21982020021873,72429,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby drop the ball /,"Rylant, Cynthia",WAL,EPRDR
21982020022145,72429,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby drop the ball /,"Rylant, Cynthia",MYE,EPRDR
21982020022079,72429,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby drop the ball /,"Rylant, Cynthia",POR,EPRDR
21982020022004,72429,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby drop the ball /,"Rylant, Cynthia",URL,EPRDR
21982020022103,72429,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby drop the ball /,"Rylant, Cynthia",WAL,EPRDR
21982009054374,97603,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby pour the tea /,"Rylant, Cynthia",URL,EPRDR
21982009053541,97603,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby pour the tea /,"Rylant, Cynthia",URL,EPRDR
21982009053624,97603,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter and Tabby pour the tea /,"Rylant, Cynthia",CBA,EPRDR
21982031694320,95784,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby take the train /,"Rylant, Cynthia",CBA,EPRDR
21982029137845,104055,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby hit the slope /,"Rylant, Cynthia",EMM,EPRDR
21982029137837,104055,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby hit the slope /,"Rylant, Cynthia",MYE,EPRDR
